0.1171875,101.699
0.1171875,163.021
0.1171875,109.782
0.1171875,172.072
0.1171875,249.904
0.1171875,64.0802
0.1171875,32.1506
0.1171875,111.606
0.1171875,85.6558
0.1171875,33.8661
0.1171875,138.99
0.1171875,296.982
0.1171875,474.837
0.1171875,148.249
0.1171875,296.178
0.1171875,312.819
0.1171875,67.5714
0.1171875,369.828
0.1171875,76.2698
0.1171875,339.61
0.1171875,252.722
0.1171875,445.353
0.1171875,63.1173
0.1171875,169.072
